Segment,Small,,,,
Client 44,,,,3984.82,
Client 441,,,265.08,,
Client 442,,,241.63,,
Client 444,,,1668.28,,
Client 447,,,,,2761.31
Client 448,,29328.98,60244.67,,
Client 449,,,6653.44,439.39,
Client 45,,,176.33,,
Client 450,,,,,2051.98
Client 451,,,,748.75,
Client 457,,,,3583.07,9658.22
Client 46,,,,,296.21
Client 460,,,722.85,,
Client 463,,,,,155.43
Client 464,,,2444.25,3136.66,3100.17
Client 467,,,,,4377.53
Client 47,,,,,235.34
Client 470,,,,,4959.26
Client 471,,1343.07,3660.06,8710.95,233.75
Client 472,,,,,113.27
Client 473,,,,,142.62
Client 474,,,1175.54,49.35,
Client 475,,,,,550.04
Client 476,,,,7717.5,
Client 478,,,,3431.1,
Client 479,,,,164.32,
Client 48,,163.21,,,
Client 480,,,,,5122.16
Client 481,,,4048.92,,265.95
Client 482,,,,6584.62,12434.57
Client 484,,,,,6449.85
Client 488,,,,,2101.59
Client 489,,,680.25,,
Client 490,,,,,310.65
Client 491,,,,,122.69
Client 492,,,,,4702.87
Client 493,,,,,509.01
Client 494,,,,8768.33,
Client 496,,,,,39.79
Client 5,,,,,14538.8
Client 50,,8093.8,3466.44,12895.83,
Client 500,,,,,4679.57
Client 501,,,233.06,689.81,
Client 502,,99.97,,,
Client 505,,,,,18865.02
Client 507,,,,,2126.88
Client 511,,,,482.79,
Client 512,,,,,4819.91
Client 514,,,21958.37,,
Client 516,,,,,652.26
Client 52,,,,,4055.79
Client 520,2545.74,450.38,,,
Client 521,,,1168.72,,
Client 523,,,,,9505.2
Client 524,,,,,19229.98
Client 525,,,,,2305.21
Client 527,,,1013.44,,
Client 53,,,9080.72,,
Client 535,,,,,162.64
Client 536,,,393.11,,
Client 538,,,,,994.98
Client 54,,,,66054.09,55504.16
Client 540,,22490.82,5748.04,,
Client 541,,,1563.64,1641.27,
Client 542,,,,,5360.11
Client 545,,,,,3930.22
Client 548,,,21168.77,7863.84,200.34
Client 549,,,2992.52,,
Client 55,,,,4313.07,
Client 554,,1805.16,2695.69,16740.86,3798.46
Client 555,,,203.07,,
Client 558,,,,,1946.19
Client 559,,,956.79,,
Client 562,,,,,179.99
Client 563,,,,1572.9,
Client 567,,,,1188.36,480.33
Client 57,,,,,2935.79
Client 570,,,,,1201.81
Client 571,,,,2397.19,
Client 572,,,4609.43,5097.62,
Client 573,,,,,4024.54
Client 577,,,,39542.27,
Client 578,,5176,2761.42,135.33,
Client 579,,64.2,,,
Client 581,,,20950.54,,15909.2
Client 582,,,,51.93,
Client 585,,,,,1776.27
Client 586,,,13907.32,,
Client 587,,1456.34,,,
Client 59,,30768.96,5351.95,,
Client 590,,,8697.03,2036.5,7119.18
Client 591,,,166.61,,
Client 592,,,,,11675.63
Client 593,,,,,429.99
Client 594,,,,,3331.54
Client 595,,117.37,,,
Client 597,,,331.49,,
Client 599,,,1377.1,,
Client 6,,,913.64,,
Client 60,,,,,77.75
Client 603,,1608.62,,,
Client 605,,,,5787.14,
Client 606,,,436.83,1264.07,
Client 608,,,,6904.57,
Client 609,,,,734.52,
Client 61,,,,238.2,
Client 610,,,,11824.45,4147.49
Client 612,,,713.69,2411.75,1986.19
Client 614,,,203.1,,
Client 615,,,4872.3,,
Client 618,,,,,1760.82
Client 619,,,,,5489.52
Client 62,,,,952.05,
Client 620,,,,,2012.78
Client 622,,12611.34,420.24,300.33,
Client 623,,1933.09,,,
Client 624,,,,,105.33
Client 625,,,,,2554.76
Client 626,,5169.45,,,
Client 628,,,,727.94,
Client 629,,,,,9928.41
Client 63,,4922.16,1920.38,,22956.56
Client 633,,,,467.84,
Client 635,,,10243.03,,
Client 637,,,,3136.52,
Client 638,,1347.14,,,
Client 639,,218.9,,,
Client 640,,,,11615.46,
Client 641,,,,,512.26
Client 643,,,,472.1,1327.14
Client 644,,,,,9672.6
Client 645,,,,,838.06
Client 647,,,,5726.17,44593.95
Client 648,,,,,2636.58
Client 649,,,,,3765.51
Client 65,,,,9139.88,5540.3
Client 650,,,,2298.75,
Client 651,,,,2296.89,
Client 653,,,,,515.72
Client 655,,,,,883.54
Client 656,,,,1358.39,1002.55
Client 657,,,,,1767.55
Client 66,,,422.11,,
Client 660,,,,,19817.08
Client 661,,,,,35655.68
Client 664,2992.9,,,845.42,
Client 665,,,,,1425.67
Client 668,,,,,65.47
Client 669,,,,,1006.53
Client 670,,,2324.1,,
Client 671,,,,351.54,
Client 672,,,,,6174.4
Client 673,,,,,11747.91
Client 674,,163.49,,,
Client 675,,,3036.5,,
Client 676,,,,,1292.13
Client 677,,,,462.83,
Client 678,,,,2431.81,
Client 679,,627.35,,,
Client 681,,,,,1774.17
Client 683,,,,,10107.46
Client 684,,,,1443.65,
Client 685,,,9145.98,,
Client 686,122.76,,7387.6,12884.97,10508.43
Client 687,,,,2761.32,
Client 688,,,,7505.39,
Client 69,,,,,2104.42
Client 690,,,,,968.96
Client 692,,,,,8186
Client 693,,2393.9,21070.52,9140.29,10511.04
Client 694,,,,,324.22
Client 695,,19776.47,,536.44,
Client 698,,,,11612.06,74502.09
Client 699,,12889.9,57773.6,72360.31,20817.85
Client 7,,,394.68,2386.67,
Client 70,,,,,5560.82
Client 700,,,2356.56,,
Client 701,,,,,213.09
Client 704,,,,,6117.82
Client 705,,,,,3921.22
Client 707,,,,,18542.18
Client 708,,,,7216.56,1466.1
Client 709,,,,,7787.34
Client 71,,,,,3386.73
Client 710,,,,5199.27,55761.66
Client 712,,,,,7008.73
Client 714,,,,,742.44
Client 715,,,600.79,,
Client 716,,,,3522.04,
Client 717,,,,166.66,224.38
Client 719,,1724.45,,,
Client 72,,,,138.37,1035.07
Client 720,,,3774.46,,
Client 721,,,920.1,,
Client 727,,,,,6642.52
Client 730,,,,,224.6
Client 731,,,,,1663.32
Client 737,,,,198.66,
Client 738,,,3910.86,22972.92,45440.01
Client 739,,,,,222.38
Client 74,,9465.92,,,
Client 741,,,,,8205.78
Client 743,,249.78,,,
Client 745,,,,,2614.07
Client 748,,,,,1821.97
Client 749,,,,,1672.29
Client 75,,,,108.79,
Client 751,,,,114.8,
Client 752,,5284.75,,,
Client 753,,,,,9625.32
Client 757,,,,,7597.86
Client 758,,,,2343.83,
Client 759,,,,4336.15,
Client 76,,,,,14492.87
Client 761,,,,32707.74,73315.61
Client 763,,,,,25168.56
Client 767,,,,,27550.98
Client 768,,,14839.51,2681.74,
Client 769,,,4725.24,65.83,
Client 77,,,,2624.09,
Client 771,,,,,15977.92
Client 772,,,,,624.89
Client 773,,,716.34,12275.14,4039.5
Client 775,,,,,1327.53
Client 776,,,98632.88,22382.73,4979.19
Client 777,,,,,23289.28
Client 778,1863.48,,1127.6,,
Client 779,,,,,3060.11
Client 78,,,,1847.53,
Client 782,,,,,4174.18
Client 784,,,2977.23,,
Client 786,,,,,14817.85
Client 789,,,,1855.31,
Client 79,,,,,4719.79
Client 790,,,,,3548.5
Client 791,,,,167.99,
Client 792,,,,895.23,
Client 793,,,,336.55,
Client 795,,,,,4705.34
Client 797,,,1732.86,,
Client 798,,,3031.94,62.97,340.28
Client 8,,,,2131.19,
Client 800,,,,,1279.04
Client 804,,,16875.78,,
Client 805,,,,,2855.93
Client 806,,,,3919.09,2241.7
Client 808,,999.97,20730.95,,
Client 81,,,,165.72,
Client 811,,,1231.25,,
Client 812,,,,1886.96,715.01
Client 813,,,,1308.45,
Client 817,,,,20783.86,2729.18
Client 818,,,,3335.17,
Client 819,,,5494.23,694.76,
Client 821,,10102.99,,,
Client 822,,,,,2027.75
Client 824,,,,158.9,
Client 827,,,2298.63,,
Client 83,,,,,510.41
Client 830,,,,226.31,
Client 832,,,,27997.98,
Client 833,,2385.16,17425.82,,
Client 834,,,2109.79,,29365
Client 835,,,51830.6,15458.81,129540.49
Client 837,,,,33345.83,5111.81
Client 838,,,,69576.95,6854.39
Client 839,,,897.29,,265.02
Client 84,,,,,180.01
Client 842,,,,,2339.91
Client 846,,,,,87.21
Client 847,,4800.57,,,
Client 848,,,1104.88,,
Client 85,,14653.77,,,
Client 851,,,,,50458.2
Client 852,,,439.86,848.78,
Client 854,,,5506.68,11539.63,184.64
Client 855,,,,1838.9,
Client 857,,,,,56107.31
Client 858,,,1902.1,,
Client 859,,,3314.8,,
Client 86,,,,,81.08
Client 861,,,,,1743.88
Client 862,,,7067.7,,11357.98
Client 864,,,,981.43,
Client 865,,,3261.86,,
Client 866,,,,,414.24
Client 867,,,2782.5,4588.06,
Client 869,,,,,67958.75
Client 87,,,,,2639.57
Client 870,,,3465.97,,13654.52
Client 871,,,1064.21,,
Client 872,,,,3197.57,
Client 873,,,,2990.15,
Client 874,,,,,834.61
Client 875,,,486.82,,
Client 878,,,,19591.76,
Client 879,,,,,5296.71
Client 88,104.19,926.89,,,
Client 880,,,,,9756.32
Client 882,,,,,77274.18
Client 883,,,,5940.01,
Client 884,,,370.57,419.5,
Client 885,,,,3362.72,
Client 886,,,,,149610.86
Client 889,801.83,5813.52,3348.15,32198.91,22456.85
Client 890,,,,,4013.06
Client 896,,,,71776.84,37786.6
Client 897,,,,,62635.57
Client 899,,,4065.67,,
Client 9,,,1065.69,,
Client 90,,,21067.4,,
Client 900,578.88,,,,
Client 902,,704.3,,,
Client 903,,,,,1404.57
Client 904,,,684.52,137.04,
Client 905,,,,,3258.23
Client 906,,237.05,467.22,,
Client 907,,,2250,879.4,495.48
Client 908,,,,6160.8,4326.41
Client 91,,,,,223.19
Client 910,,,,,3026.84
Client 911,,,,5676.42,
Client 912,,,2829.95,,3777.92
Client 913,,,,56099.24,127.52
Client 916,,313.01,,,
Client 917,,,2059.67,,
Client 918,,,,,942.05
Client 919,,,,24410.61,
Client 92,,,62.6,37477.82,
Client 920,,,,20152.46,10264.78
Client 921,,,,,642.65
Client 923,,,,,176.82
Client 924,,,,,4113.85
Client 926,,,,,4515.44
Client 927,,,,886.45,
Client 929,,,,,2810.35
Client 93,,,,5878.88,42698.61
Client 930,,,,43.58,
Client 932,,,,1675.61,788.94
Client 933,,,,,4588.02
Client 935,,,,,238.77
Client 936,,,,236.55,
Client 937,,,,,4.63
Client 938,,,,,438.93
Client 94,,,,,519.51
Client 940,,,,3743.23,
Client 941,,,,,924.4
Client 942,,,,,529.44
Client 943,,,,,1006.32
Client 944,,,67.74,,
Client 947,,,,,185.78
Client 949,,,,1195.27,191.01
Client 953,,,62.25,,
Client 954,,,,,9267.01
Client 955,,,,,117.1
Client 956,,,,,5381.73
Client 957,,,,,2944.74
Client 958,,,,12375.29,1995.2
Client 96,,,,,4528.35
Client 960,,,,10713.8,
Client 961,,208.09,238.63,,67.12
Client 963,,,304.82,,
Client 964,,292.23,,470.25,
Client 965,,,,,2986.58
Client 967,,,,14537.65,
Client 968,,,4397.02,945.91,2400.73
Client 97,,,,,49293.1
Client 970,,,,1988.91,21518.92
Client 972,,,,151.88,814.48
Client 974,,,,4619.29,
Client 976,,,,11717.63,9446.15
Client 977,,,,1106.3,
Client 978,,,,,3871.22
Client 98,,,,,4767.81
Client 980,849.22,,,,
Client 981,,,,,828.93
Client 984,,,,229.91,663.55
Client 985,,,,,127.24
Client 987,,,,,4612.06
Client 988,,,,,9017.93
Client 989,,3471.992,1198.05,150.19,25523.4
Client 990,,181.04,,,
Client 994,,,,,5410.81
Client 995,,,,2614,1698.87
Client 996,,,,1340.1,
Client 997,,,,,2122.42
Client 999,,,,,24044.02
